ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Total_Children,Total_spending,Customer_since,AcceptedAny,AgeGroup,Cluster,PCA1,PCA2
1172,1983,PhD,Married,92491.0,0,0,2013-05-01,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,3,11,1,42,0,2034,4496,1,40-49,1,3.4306584738223624,0.6304055411821681
569,1991,Graduation,Single,90273.0,0,0,2013-12-14,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,3,11,1,34,0,1991,4269,1,30-39,1,2.3974063332895215,0.002443625255972553
4686,1962,PhD,Widow,82571.0,0,0,2014-04-02,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,3,11,0,63,0,1686,4160,1,60+,2,3.3759387569451573,-0.5025158010953591
1381,1982,PhD,Single,38513.0,1,0,2014-01-28,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,3,11,1,43,1,324,4224,0,40-49,4,-0.9477484545744788,-1.4691293074239682
2634,1979,Master,Single,16653.0,1,0,2014-04-18,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,3,11,1,46,1,69,4144,0,40-49,4,-2.053312544641409,-0.9985535645146277
10905,1955,Graduation,Together,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,70,2,252,4680,0,60+,4,-0.7077202897528718,-1.698558566975113
1744,1965,Basic,Single,23529.0,0,1,2013-01-07,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,60,1,54,4610,0,60+,0,-2.0191897579974034,0.8262295206702308
1000,1961,Master,Together,74881.0,1,1,2013-03-08,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,3,11,0,64,2,964,4550,0,60+,5,2.433343820132464,-0.7185916041580335
3828,1951,Graduation,Married,71107.0,0,1,2013-02-17,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,3,11,0,74,1,1327,4569,0,60+,2,2.8345565445843617,-0.002269312225889209
8605,1964,PhD,Together,46910.0,1,1,2014-03-23,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,61,2,68,4170,0,60+,4,-1.2852797287768158,-0.17924670583338895
10304,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,66,0,60,4620,0,60+,0,-2.3321798478369,0.8056162794675832
4351,1955,Graduation,Divorced,37244.0,1,1,2013-04-27,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,3,11,0,70,2,55,4500,1,60+,0,-1.779061709824845,1.37943351081805
10129,1966,Graduation,Together,82427.0,0,0,2014-03-12,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,3,11,0,59,0,1456,4181,1,50-59,2,2.7391989579709803,0.27308476966622497
2499,1958,2n Cycle,Single,75342.0,0,1,2013-05-06,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,3,11,0,67,1,563,4491,0,60+,2,1.4705271262278878,-0.3180021720342998
10092,1954,Graduation,Divorced,70044.0,0,1,2013-02-18,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,3,11,0,71,1,1504,4568,0,60+,2,1.6003126830888235,-0.4036176710593926
7500,1967,Graduation,Single,79146.0,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,58,2,564,4138,0,50-59,5,1.225065561814714,-1.0500961979958705
5796,1963,Graduation,Married,77437.0,0,0,2013-11-26,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,3,11,0,62,0,1125,4287,1,60+,2,2.6936782652334554,1.1404754770715406
10556,1959,Graduation,Married,54984.0,0,1,2014-05-24,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,3,11,0,66,1,358,4108,1,60+,3,-0.005376921915437814,-0.45290719041128863
1064,1971,PhD,Married,42403.0,1,0,2013-12-11,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,54,1,42,4272,0,50-59,4,-1.9270303210784605,-0.8594730266837826
48,1964,Graduation,Together,55761.0,0,1,2014-04-24,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,3,11,0,61,1,184,4138,1,60+,0,-0.7384674674556132,1.4066534940580957
7610,1983,Graduation,Together,37292.0,1,0,2013-04-18,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,3,11,0,42,1,460,4509,0,40-49,4,-0.8655863410274667,-1.113059085753018
263,1945,PhD,Single,45576.0,0,0,2014-05-28,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,3,11,1,80,0,145,4104,0,60+,4,-1.18284227362721,-1.465173536742558
10814,1947,Graduation,Together,70321.0,0,0,2013-01-16,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,3,11,1,78,0,1376,4601,0,60+,2,2.7642919179539716,-1.5280931693007456
9710,1969,PhD,Divorced,58086.0,0,1,2013-01-20,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,3,11,0,56,1,792,4597,0,50-59,5,0.9543550150323517,-0.35932255147514186
9292,1952,Graduation,Married,81795.0,0,0,2012-10-26,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,3,11,0,73,0,1382,4683,0,60+,2,2.1060103038645663,1.228926695709611
10250,1947,Basic,Together,28389.0,0,0,2012-11-20,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,3,11,0,78,0,28,4658,0,60+,0,-1.8767291732776603,0.1029767628479458
7881,1946,Master,Married,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,79,0,1033,4346,0,60+,2,2.7340462108578856,-0.8100263487576983
5847,1969,Graduation,Divorced,69901.0,0,1,2013-05-29,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,3,11,0,56,1,882,4468,0,50-59,3,1.6235589858941282,0.997915920198104
737,1949,PhD,Married,80360.0,0,0,2013-03-03,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,3,11,0,76,0,2231,4555,1,60+,2,2.536261813246469,0.7169514010909915
3571,1961,PhD,Together,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,1,64,1,1101,4693,1,60+,3,1.0244777936396041,-0.6092507958628134
7807,1974,Graduation,Married,44989.0,0,1,2012-09-12,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,3,11,0,51,1,369,4727,0,50-59,4,-0.5091109379688722,-0.8850786899019412
3878,1980,2n Cycle,Single,31859.0,1,0,2014-02-27,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,45,1,48,4194,0,40-49,4,-2.0865598915155164,-1.1677494629201364
5092,1949,PhD,Widow,51569.0,0,1,2013-02-12,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,3,11,1,76,1,467,4574,1,60+,3,0.2727547392898105,-1.1494352028118162
2154,1971,Graduation,Widow,30372.0,1,1,2012-12-25,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,3,11,0,54,2,44,4623,0,50-59,4,-1.8607641898293117,-0.43836721006926943
5394,1979,Basic,Single,16014.0,1,1,2013-03-17,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,3,11,0,46,2,38,4541,0,40-49,4,-1.6085970835870527,0.48419651851372963
3798,1968,Graduation,Married,41120.0,1,1,2013-11-06,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,3,11,0,57,2,81,4307,0,50-59,0,-1.4222218684232113,1.126967610768574
3524,1971,Master,Single,39763.0,1,0,2013-08-04,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,3,11,1,54,1,167,4401,0,50-59,4,-1.6420689122922538,-1.77306285151282
5247,1955,PhD,Married,38725.0,1,1,2014-05-10,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,3,11,0,70,2,45,4122,0,60+,0,-1.0178314197499356,0.6309524271823521
5883,1972,Graduation,Married,77981.0,1,0,2013-05-26,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,3,11,0,53,1,664,4471,0,50-59,3,1.1106463100109247,0.5967516631939802
2118,1964,2n Cycle,Married,62905.0,0,1,2013-09-10,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,3,11,0,61,1,622,4364,0,60+,3,1.1916454512455696,0.3432361800390211
8812,1979,2n Cycle,Divorced,13533.0,1,0,2013-03-10,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,46,1,48,4548,0,40-49,4,-2.2733718060161263,-0.10684915550555366
6616,1975,Graduation,Together,59481.0,0,1,2013-10-23,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,3,11,0,50,1,461,4321,0,50-59,1,0.6200937193943831,0.5455253473429221
2797,1977,Graduation,Married,72117.0,0,1,2013-08-20,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,3,11,0,48,1,1073,4385,0,40-49,5,1.825733613984089,-1.0229748593211991
4328,1986,2n Cycle,Married,21955.0,1,0,2013-09-07,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,3,11,0,39,1,55,4367,0,30-39,0,-2.035634466522157,1.1574954622575964
9167,1956,Graduation,Married,67131.0,0,1,2013-03-26,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,3,11,0,69,1,976,4532,0,60+,5,2.21537469909677,-0.18642848709767962
10560,1980,PhD,Single,36802.0,1,0,2014-06-16,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,45,1,20,4085,0,40-49,4,-1.7044763137984256,-0.2730912570055189
2631,1982,Graduation,Together,71853.0,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,43,0,1149,4489,0,40-49,1,1.0661379774149677,0.3829915469438911
8312,1961,Basic,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,64,0,43,4086,0,60+,0,-1.6059499229393865,1.0629488177915505
5534,1975,Master,Married,47808.0,0,1,2013-10-20,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,3,11,0,50,1,224,4324,1,50-59,4,-1.301031798388875,-0.5899133403523091
5093,1974,PhD,Divorced,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,51,1,101,4721,0,50-59,4,-2.1221576473872843,-1.3925834627678504
7592,1946,PhD,Married,51012.0,0,0,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,3,11,0,79,0,209,4509,0,60+,3,-0.4321306924781975,0.9800613468589797
8895,1985,Graduation,Single,70596.0,0,0,2012-10-05,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,40,0,968,4704,0,40-49,1,1.716813167918333,1.1455854162492995
8584,1952,PhD,Together,85431.0,0,0,2013-06-08,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,3,11,0,73,0,1165,4458,0,60+,2,2.0274121072716422,1.1877363938190975
2694,1967,Graduation,Married,42664.0,0,1,2014-03-18,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,58,1,24,4175,0,50-59,4,-1.571305142582684,0.18557036241355976
8910,1955,Graduation,Together,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,70,2,252,4680,0,60+,4,-0.7077202897528718,-1.698558566975113
7433,1985,Graduation,Single,29760.0,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0,40,1,165,4741,0,40-49,0,-1.8102452874779993,0.9216874739261993
164,1977,PhD,Married,28973.0,0,0,2012-10-13,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,3,11,0,48,0,269,4696,0,40-49,0,-1.2308009495530354,-0.2243520434366481
10477,1973,PhD,Together,39435.0,1,0,2013-08-06,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,3,11,0,52,1,102,4399,0,50-59,4,-1.6852113093528915,-1.0166265850412328
2681,1984,2n Cycle,Married,65370.0,0,0,2013-08-01,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,3,11,0,41,0,461,4404,0,40-49,1,1.352090895328004,-0.6186935255144885
5150,1979,Basic,Single,20194.0,1,0,2012-12-17,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,46,1,47,4631,0,40-49,0,-1.9901319562029371,0.6217580522668827
5283,1976,PhD,Single,42473.0,1,1,2014-02-17,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,3,11,0,49,2,144,4204,0,40-49,0,-1.1494851692724877,1.0382700473280144
9645,1968,Graduation,Married,64590.0,0,0,2012-10-14,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,3,11,0,57,0,1338,4695,0,50-59,5,2.033761334022911,0.6635876848635616
10678,1959,Graduation,Together,71232.0,0,1,2013-11-28,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,3,11,0,66,1,917,4285,0,60+,5,2.0297087745696976,0.04845871791060904
7261,1971,Graduation,Together,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,54,2,318,4616,0,50-59,4,-1.0209004152128052,-1.746891075997223
9648,1967,Graduation,Single,46904.0,1,1,2012-11-03,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,3,11,0,58,2,253,4675,0,50-59,4,-0.9355116772168676,-1.3409047182604061
2870,1973,Graduation,Married,49094.0,0,1,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,3,11,0,52,1,502,4718,0,50-59,4,-0.03398749065386016,-1.6244794773013271
8008,1983,Graduation,Together,36075.0,1,0,2013-12-09,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,3,11,0,42,1,119,4274,0,40-49,0,-1.539522643246904,0.36419579339717306
1513,1979,2n Cycle,Together,60839.0,1,1,2012-08-28,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,3,11,0,46,2,1250,4742,0,40-49,1,0.7951332681494887,0.4920856626908237
6173,1979,Graduation,Together,77298.0,0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,46,1,969,4311,0,40-49,1,2.013577704024396,-0.015939879266550976
1419,1950,Graduation,Together,34026.0,1,1,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,75,2,76,4400,0,60+,4,-1.1938203905849674,-0.8707910658548789
9150,1963,PhD,Single,48918.0,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,62,2,62,4150,0,60+,4,-0.9237065635418127,-0.23360311611076914
7960,1962,2n Cycle,Together,82122.0,0,0,2013-08-15,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,3,11,0,63,0,1382,4390,1,60+,2,2.883669830128024,1.8454095083929916
1250,1976,Graduation,Single,37697.0,1,0,2014-02-07,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,49,1,84,4214,0,40-49,0,-1.5864267866661046,1.2028427885155328
9905,1952,Graduation,Together,34074.0,1,1,2013-07-13,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,3,11,0,73,2,255,4423,1,60+,0,-1.0722999310491217,0.5921406683107181
10691,1960,Master,Married,28520.0,1,1,2013-06-14,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,65,2,43,4452,0,60+,0,-1.8736988531034247,0.46756255392282997
7002,1955,Graduation,Single,62535.0,0,1,2013-10-03,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,11,0,70,1,398,4341,0,60+,2,0.7186907109816033,-0.6666558772177178
2952,1977,Master,Single,36273.0,1,0,2014-04-16,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,3,11,0,48,1,76,4146,0,40-49,0,-1.5005505834936543,1.0128597790379197
8439,1964,Graduation,Together,63404.0,0,2,2014-06-06,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,3,11,0,61,2,902,4095,1,60+,3,0.7288167503037877,1.4269317528868863
762,1981,2n Cycle,Together,75774.0,1,0,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,44,1,823,4130,0,40-49,5,1.3724224022562366,-0.7817285325134666
2831,1976,Graduation,Together,78416.0,0,1,2014-06-27,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,3,11,0,49,1,1179,4074,0,40-49,1,2.25199955785411,1.4483845637996755
6977,1974,Graduation,Together,75702.0,0,1,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,51,1,1921,4695,1,50-59,5,3.22388885501342,0.1893986397700426
6289,1951,Master,Together,59385.0,1,1,2013-04-28,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,3,11,0,74,2,185,4499,0,60+,3,-0.33890527733216297,1.264606907151299
4168,1966,Graduation,Single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,59,2,433,4538,0,50-59,3,-0.21582358222564657,-1.0280098911073667
8397,1951,Graduation,Married,44689.0,1,1,2014-01-10,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,3,11,0,74,2,34,4242,1,60+,0,-1.6076395507749441,1.1511516405852247
9284,1958,Graduation,Together,53977.0,0,1,2013-06-08,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,67,1,907,4458,0,60+,5,1.4923667165922003,-1.0813494336202438
6237,1966,PhD,Single,7144.0,0,2,2013-12-07,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,3,11,0,59,2,416,4276,0,50-59,5,1.6695956553233475,-0.45399674278484375
3130,1964,Graduation,Single,18701.0,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,61,2,44,4462,0,60+,0,-1.5194285258238809,1.6087061622182215
1619,1956,Graduation,Married,90369.0,0,0,2014-04-28,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,3,11,1,69,0,1588,4134,0,60+,2,2.376653259002132,-0.7131645337367716
1990,1974,PhD,Single,63159.0,0,0,2012-11-05,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,3,11,0,51,0,1797,4673,1,50-59,1,1.6818439261951064,1.2067564794878904
5513,1966,Graduation,Together,37758.0,1,1,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,59,2,40,4705,0,50-59,0,-1.942899452057442,0.03262923035929677
269,1963,PhD,Single,46757.0,0,1,2012-11-16,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,3,11,0,62,1,1143,4662,0,60+,3,0.028740838239134998,0.07779840427559521
8093,1969,Master,Married,79734.0,0,0,2014-06-28,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,3,11,0,56,0,914,4073,1,50-59,1,1.4612444337682196,1.3880946767603672
10513,1992,Graduation,Together,63207.0,0,0,2013-01-20,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,3,11,0,33,0,1502,4597,1,30-39,1,0.16184299387439255,0.7001748111950452
10177,1954,Graduation,Divorced,72071.0,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11,0,71,1,1338,4572,0,60+,2,2.119483331838856,-1.0323942387866103
2549,1983,PhD,Together,21840.0,1,0,2013-07-21,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,3,11,0,42,1,27,4415,0,40-49,0,-2.616632385786752,0.8223188764564424
5782,1982,2n Cycle,Together,58582.0,0,1,2013-09-28,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,11,0,43,1,763,4346,1,40-49,5,1.2405098122922285,-1.6125235374558005
10057,1951,Graduation,Single,72282.0,0,0,2013-07-19,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,3,11,1,74,0,1331,4417,0,60+,3,1.552651559045535,0.19464049067834052
10307,1956,Graduation,Married,50387.0,0,2,2013-08-31,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,69,2,525,4374,0,60+,3,0.6977783992668746,0.950567888762384
8566,1961,PhD,Together,32583.0,1,1,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,64,2,9,4086,0,60+,4,-2.0051369314528675,-0.9982698276817028
2415,1962,Graduation,Together,62568.0,0,1,2014-04-07,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,11,0,63,1,953,4155,1,60+,3,0.7954603533135488,1.583381209437405
5684,1971,Master,Divorced,44635.0,1,1,2013-10-11,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,54,2,68,4333,0,50-59,4,-1.574819441021362,-0.6319342372966009
8334,1971,Master,Single,33316.0,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,54,2,131,4340,0,50-59,4,-1.4323962180610053,-0.2811642711724466
9166,1968,Graduation,Married,63967.0,0,1,2013-08-09,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,3,11,0,57,1,882,4396,0,50-59,2,1.8683555009332296,0.6106319452469969
1440,1978,2n Cycle,Together,52513.0,0,0,2012-09-04,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,11,0,47,0,1149,4735,0,40-49,5,1.2154662245861863,0.12487492290448296
78,1969,Graduation,Married,25293.0,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,56,1,37,4359,0,50-59,0,-2.3635488428729983,0.08579342233186765
5441,1965,PhD,Widow,54111.0,0,1,2013-08-25,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,3,11,0,60,1,388,4380,0,60+,3,0.1135782540505508,1.3473428763783277
5302,1986,Graduation,Together,78394.0,0,0,2013-02-15,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,3,11,1,39,0,1428,4571,0,30-39,1,1.3342827090746658,-0.43912302005116266
4687,1958,Master,Married,80739.0,0,0,2013-05-23,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,3,11,0,67,0,1633,4474,0,60+,2,2.538030814564143,2.0057947903025015
1087,1975,Master,Together,22669.0,1,0,2013-05-22,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,3,11,1,50,1,173,4475,0,50-59,4,-2.1365651118805085,-1.058403043767708
6859,1987,Graduation,Single,29236.0,1,0,2013-10-08,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,3,11,0,38,1,99,4336,0,30-39,4,-2.084143571454195,-1.019185461015244
9860,1959,Graduation,Together,44911.0,0,1,2013-03-15,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0,66,1,215,4543,0,60+,4,-0.8837393126548317,-1.3713506360476229
7129,1962,PhD,Married,54693.0,0,1,2013-02-17,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,3,11,0,63,1,929,4569,0,60+,5,1.6123009587031671,0.16037069145955865
5866,1974,Graduation,Together,48186.0,1,0,2014-03-20,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,3,11,0,51,1,219,4173,0,50-59,4,-1.004057588974332,-0.4759529247847915
10521,1977,Graduation,Married,54809.0,1,1,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,1,48,2,174,4363,0,40-49,4,-0.6261006685342728,-0.9461966653747507
7393,1978,Graduation,Together,41580.0,1,1,2012-12-10,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0,47,2,92,4638,0,40-49,4,-1.3977347910678521,-0.6330525947190043
7849,1970,PhD,Married,80336.0,0,0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,11,0,55,0,1052,4365,0,50-59,1,2.314589972337696,-0.29559077705589515
332,1957,Graduation,Married,47743.0,0,1,2013-03-22,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,3,11,0,68,1,275,4536,1,60+,3,-0.29622940801804326,0.06724980488738151
9847,1955,2n Cycle,Married,62972.0,0,1,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0,70,1,587,4767,0,60+,3,0.2345597813733715,-0.720317545458704
531,1954,PhD,Divorced,57333.0,0,1,2012-09-22,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,3,11,1,71,1,1662,4717,0,60+,5,2.059879686621686,-0.5383291442499084
9576,1982,PhD,Together,32313.0,1,0,2013-02-11,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,43,1,159,4575,0,40-49,0,-1.757096243125667,-0.1556879294476023
6906,1953,Master,Widow,84953.0,0,0,2013-06-03,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,72,0,1024,4463,1,60+,2,1.2800936465826516,1.4125957133680527
7419,1968,Master,Divorced,27071.0,1,0,2014-04-23,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,57,1,35,4139,0,50-59,0,-1.7221215344612535,1.3809660243041615
3170,1957,Master,Together,68148.0,0,0,2013-08-31,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,3,11,0,68,0,1042,4374,0,60+,2,1.3562498602424475,1.585620027609245
8527,1965,Master,Together,65735.0,1,1,2013-12-07,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,60,2,395,4276,0,60+,3,0.1466128530311157,-0.8160971164770602
7872,1975,PhD,Married,86836.0,0,0,2012-09-12,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1,50,0,557,4727,1,50-59,5,0.8495773385998466,-1.3278254154105702
9931,1963,PhD,Married,4023.0,1,1,2014-06-23,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,3,11,0,62,2,9,4078,0,60+,4,-4.829771723673107,-2.0383483133755633
10595,1990,Graduation,Married,30093.0,0,0,2013-07-08,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,35,0,69,4428,0,30-39,4,-2.093466455691452,-0.7922132139083142
4609,1966,PhD,Married,57705.0,0,1,2014-01-11,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,59,1,486,4241,0,50-59,5,0.4722887319787643,-1.641245288649935
